region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5
2;Nordeste;22;PI;Piauí;2207306;Paes Landim;58224.214;14242.71;45800.514;11203.65;44250.164;10729.91;5906.733;2263.91;11398.014;22035.552;41604.209;2645.955;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;95.3;0.954903;269.06;273.21;4.558417;4.4;;95.3;0.954903;269.06;273.21;4.558417;4.4;;87.6;0.876388;266.39;262.53;5.482;4.8;;87.6;0.876388;266.39;262.53;5.482;4.8;;99.1;0.989521;220.51;215.27;6.086259;6.0;;99.1;0.989521;220.51;215.27;6.086259;6.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207355;Pajeú do Piauí;61083.829;20361.28;44277.813;14759.27;52581.463;15392.7;18819.43;2375.01;8345.82;20665.751;50206.011;2375.451;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;100.0;1.0;275.15;263.23;4.494549;4.5;;100.0;1.0;275.15;263.23;4.494549;4.5;;100.0;1.0;265.46;269.51;5.582833;5.6;;100.0;1.0;265.46;269.51;5.582833;5.6;;100.0;1.0;231.23;222.63;6.424657;6.4;;100.0;1.0;231.23;222.63;6.424657;6.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207405;Palmeira do Piauí;180248.606;36399.15;147783.743;29843.24;141457.166;28128.29;86651.133;5579.362;16526.821;24985.155;133742.472;7714.693;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;;;;;;;;;;;;;;;96.9;0.97225;268.48;250.89;5.322833;5.2;;97.4;0.976157;261.13;254.02;5.2525;5.1;;100.0;1.0;232.61;214.38;6.300993;6.3;;100.0;1.0;232.61;214.38;6.300993;6.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207504;Palmeirais;167663.224;12640.47;148985.542;11233.17;138833.729;9487.71;20728.489;7380.05;26329.05;78116.738;132554.328;6279.401;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.3;0.983837;248.85;247.07;3.883251;3.8;;98.3;0.983837;248.85;247.07;3.883251;3.8;;95.5;0.954282;218.45;228.17;4.110333;3.9;;95.5;0.954282;218.45;228.17;4.110333;3.9;;97.2;0.97347;164.44;160.37;4.018039;3.9;;97.2;0.97347;164.44;160.37;4.018039;3.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207553;Paquetá;53216.6;13956.62;50376.769;13211.85;44236.715;11253.3;4647.929;1774.328;7397.407;29168.244;42987.907;1248.808;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;95.8;0.94406;247.18;213.66;3.359646;3.2;;95.8;0.94406;247.18;213.66;3.359646;3.2;;94.8;0.939881;229.49;234.78;4.4045;4.1;;94.8;0.939881;229.49;234.78;4.4045;4.1;;98.5;0.985804;187.93;177.37;4.775412;4.7;;98.5;0.985804;187.93;177.37;4.775412;4.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207603;Parnaguá;133948.955;13258.33;117191.05;11599.63;119215.977;10991.7;31503.614;4673.977;21697.326;56272.349;114147.266;5068.711;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;7;True;96.2;0.956874;238.27;235.5;3.561452;3.4;;96.2;0.956874;238.27;235.5;3.561452;3.4;;90.5;0.900461;271.3;274.49;5.763167;5.2;;91.3;0.910901;244.29;249.14;4.8905;4.5;;92.3;0.920186;238.95;234.28;6.783804;6.2;;92.3;0.920186;238.95;234.28;6.783804;6.2;;94.1;0.942212;217.27;223.8;4.017833;3.8;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207702;Parnaíba;3682146.193;22707.01;3273603.619;20187.62;2973924.874;19328.4;72985.061;359552.87;1467451.496;724867.198;2624856.625;349068.249;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;98.0;0.980777;280.03;289.26;4.952759;4.9;;97.9;0.98142;277.5;287.48;4.890579;4.8;;94.3;0.949795;242.76;258.21;5.016167;4.8;;96.3;0.965345;256.08;265.72;5.363333;5.2;;96.3;0.963422;210.58;205.44;5.718028;5.5;;96.3;0.963422;210.58;205.44;5.718028;5.5;;99.4;0.993741;265.98;271.31;5.6215;5.6;;98.1;0.983;302.7;305.25;5.51053;5.4;;;;;;;;
2;Nordeste;22;PI;Piauí;2207751;Passagem Franca do Piauí;62728.1;15170.04;51808.175;12529.18;48757.698;11257.84;10787.072;1925.872;8819.629;25354.994;46887.567;1870.131;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;4;True;;;;;;;;;;;;;;;89.2;0.898534;224.65;233.7;4.305833;3.9;;89.2;0.898534;224.65;233.7;4.305833;3.9;;98.6;0.985358;189.32;171.03;4.686666;4.6;;98.6;0.985358;189.32;171.03;4.686666;4.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207777;Patos do Piauí;65640.864;12099.7;59641.714;10993.86;64629.537;10066.91;14714.158;3167.384;11209.961;32693.399;61784.902;2844.635;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;99.5;0.994609;259.86;253.83;4.139084;4.1;;99.5;0.994609;259.86;253.83;4.139084;4.1;;100.0;1.0;255.0;245.15;5.0025;5.0;;100.0;1.0;255.0;245.15;5.0025;5.0;;100.0;1.0;210.6;201.48;5.646409;5.6;;100.0;1.0;210.6;201.48;5.646409;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207793;Pau D'Arco do Piauí;43954.203;11328.4;37201.371;9587.98;33612.558;8230.3;4136.469;1384.563;5338.851;21703.64;32563.523;1049.035;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;2;True;;;;;;;;;;;;;;;100.0;1.0;277.78;270.36;5.802333;5.8;;100.0;1.0;277.78;270.36;5.802333;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207801;Paulistana;359215.287;17060.81;294110.67;13968.69;267774.24;13009.49;16830.789;18828.163;103375.547;107931.675;246966.174;20808.067;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;94.3;0.900621;267.83;262.04;4.373926;3.9;;90.6;0.900621;267.83;262.04;4.373926;3.9;;89.9;0.898332;248.34;249.8;4.969;4.5;;89.9;0.898332;248.34;249.8;4.969;4.5;;94.6;0.945673;207.64;194.86;5.469557;5.2;;94.6;0.945673;207.64;194.86;5.469557;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207850;Pavussu;45823.359;12630.47;41355.817;11399.07;37693.276;10293.08;5801.521;1756.675;8561.957;19696.804;35816.957;1876.318;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;239.03;229.15;3.477066;3.5;;100.0;1.0;239.03;229.15;3.477066;3.5;;90.7;0.901842;238.42;226.88;4.421667;4.0;;90.7;0.901842;238.42;226.88;4.421667;4.0;;92.5;0.92343;185.84;167.01;4.547163;4.2;;92.5;0.92343;185.84;167.01;4.547163;4.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207900;Pedro II;499936.063;13193.01;425039.612;11216.54;386327.593;9953.82;14605.107;21067.542;131972.693;194712.259;362357.601;23969.991;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;94.2;0.943452;267.18;275.57;4.567342;4.3;;93.7;0.943452;259.13;267.56;4.33437;4.1;;98.4;0.983683;236.71;241.15;4.631;4.6;;98.2;0.981923;243.28;248.33;4.860167;4.8;;99.7;0.996789;192.28;184.83;4.994064;5.0;;99.7;0.996789;192.28;184.83;4.994064;5.0;;97.0;0.969265;270.57;278.15;5.812;5.6;;95.8;1.0;299.13;307.34;5.491676;5.5;;;;;;;;
2;Nordeste;22;PI;Piauí;2207934;Pedro Laurentino;38184.775;15534.9;33800.713;13751.31;31321.913;12278.29;4825.973;1699.004;6622.126;16694.419;29841.523;1480.39;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;99.0;0.989796;254.31;244.4;3.919967;3.9;;99.0;0.989796;254.31;244.4;3.919967;3.9;;86.1;0.858181;244.4;242.41;4.780167;4.1;;86.1;0.858181;244.4;242.41;4.780167;4.1;;95.3;0.948225;203.89;205.72;5.595447;5.3;;95.3;0.948225;203.89;205.72;5.595447;5.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2207959;Nova Santa Rita;51654.083;12672.74;46224.278;11340.6;43930.757;10002.45;5564.552;1803.467;8245.874;26704.891;42318.785;1611.972;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.5;0.974422;253.4;252.59;4.02979;3.9;;97.5;0.974422;253.4;252.59;4.02979;3.9;;97.3;0.973682;223.33;219.76;4.0515;3.9;;97.3;0.973682;223.33;219.76;4.0515;3.9;;96.0;0.956796;175.72;164.9;4.31567;4.1;;96.0;0.956796;175.72;164.9;4.31567;4.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208007;Picos;2456681.525;29566.51;2168531.844;26098.59;1941758.674;24695.83;53517.384;193301.01;1067110.856;390895.926;1704825.176;236933.499;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;8;True;97.3;0.971118;268.66;272.25;4.538428;4.4;;97.0;0.971118;263.04;266.82;4.378208;4.3;;93.5;0.938546;239.25;242.78;4.7005;4.4;;95.0;0.951265;249.78;253.96;5.062333;4.8;;94.7;0.946985;201.79;197.57;5.407189;5.1;;94.7;0.946985;201.79;197.57;5.407189;5.1;;97.5;0.971914;256.48;261.07;5.2925;5.1;;98.5;1.0;295.52;298.25;5.304896;5.3;;;;;;;;
2;Nordeste;22;PI;Piauí;2208106;Pimenteiras;120257.038;10603.74;111831.529;9860.82;106976.447;8804.65;21997.29;4833.029;19523.992;56377.531;102731.841;4244.606;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;92.8;0.929206;256.07;247.38;3.989296;3.7;;92.8;0.929206;256.07;247.38;3.989296;3.7;;;;;;;;;94.5;0.944004;232.93;230.69;4.393667;4.1;;94.8;0.949893;187.19;169.64;4.620745;4.4;;94.8;0.949893;187.19;169.64;4.620745;4.4;;99.3;0.993371;248.83;240.91;4.829;4.8;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208205;Pio IX;234054.888;13288.76;219870.726;12483.43;202556.113;10953.72;43736.685;9680.958;43615.289;95536.917;192569.849;9986.264;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;7;True;93.1;0.934235;265.67;266.11;4.404517;4.1;;92.3;0.920416;265.67;266.11;4.404517;4.1;;98.1;0.980443;224.88;220.99;4.097833;4.0;;98.4;0.984211;249.1;243.03;4.868833;4.8;;99.6;0.996389;204.25;192.73;5.366135;5.3;;99.6;0.996389;204.25;192.73;5.366135;5.3;;100.0;1.0;272.87;264.66;5.6255;5.6;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208304;Piracuruca;464675.726;16108.84;408400.423;14353.51;363519.016;12555.92;30279.69;26808.479;133485.502;145917.871;336491.541;27027.475;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;99.5;0.994652;278.03;278.26;4.759999;4.7;;99.5;0.994652;278.03;278.26;4.759999;4.7;;100.0;1.0;246.83;248.67;4.925;4.9;;100.0;1.0;268.23;265.77;5.566667;5.6;;100.0;1.0;258.23;246.4;7.372106;7.4;;100.0;1.0;246.37;235.86;6.954134;7.0;;100.0;1.0;309.77;298.95;6.812;6.8;;;;;;;;;100.0;1.0;285.1;270.28;8.319074;8.3;
2;Nordeste;22;PI;Piauí;2208403;Piripiri;1242361.439;18956.35;1033833.13;15795.77;917296.263;14371.15;22566.886;109790.196;381887.883;321041.628;835286.592;82009.671;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;97.0;0.97134;271.52;275.77;4.631291;4.5;;97.5;0.975038;269.62;272.76;4.559546;4.4;;95.7;0.958942;248.28;256.63;5.081833;4.9;;96.2;0.963312;255.54;262.69;5.303833;5.1;;96.8;0.968694;219.19;209.4;5.954341;5.8;;96.8;0.968694;219.19;209.4;5.954341;5.8;;100.0;1.0;290.55;291.95;6.375;6.4;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208502;Porto;143077.312;11871.67;139204.519;11550.33;118547.178;9374.28;6585.437;16676.508;24853.225;65956.22;114071.39;4475.788;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção;7;True;97.5;0.977062;251.7;254.17;4.029567;3.9;;97.5;0.977062;251.7;254.17;4.029567;3.9;;99.1;0.992174;236.51;245.74;4.704167;4.7;;99.2;0.993445;235.5;242.91;4.640167;4.6;;99.8;0.997994;195.76;196.47;5.272112;5.3;;99.8;0.997994;195.76;196.47;5.272112;5.3;;100.0;1.0;232.33;233.97;4.438333;4.4;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208551;Porto Alegre do Piauí;47843.299;20238.28;49545.426;20958.3;39211.994;14373.9;11517.849;1410.851;6391.047;18254.486;37574.233;1637.761;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;4;True;;;;;;;;;;;;;;;99.3;0.991278;253.46;237.89;4.855833;4.8;;99.3;0.991278;253.46;237.89;4.855833;4.8;;100.0;1.0;201.68;192.89;5.319999;5.3;;100.0;1.0;201.68;192.89;5.319999;5.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208601;Prata do Piauí;43355.371;14252.26;34283.411;11270.02;27583.795;8759.54;1652.297;1413.439;6892.535;16338.756;26297.027;1286.768;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;95.6;0.955596;256.93;248.41;4.016794;3.8;;95.6;0.955596;256.93;248.41;4.016794;3.8;;92.9;0.930639;263.19;268.3;5.524833;5.1;;92.9;0.930639;263.19;268.3;5.524833;5.1;;96.8;0.9704;203.12;188.39;5.265661;5.1;;96.8;0.9704;203.12;188.39;5.265661;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208650;Queimada Nova;188827.842;21609.96;256472.641;29351.41;253313.988;28018.36;7515.42;138513.488;47464.954;46210.324;239704.187;13609.801;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Construção;Administração, defesa, educação e saúde públicas e seguridade social;6;True;92.6;0.930644;271.78;267.13;4.505601;4.2;;92.6;0.930644;271.78;267.13;4.505601;4.2;;93.9;0.938044;232.88;231.14;4.400333;4.1;;93.9;0.938044;232.88;231.14;4.400333;4.1;;97.7;0.971632;212.67;215.26;5.936459;5.8;;97.7;0.971632;212.67;215.26;5.936459;5.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208700;Redenção do Gurguéia;125613.461;14964.67;112570.826;13410.87;97930.487;11110.79;18763.199;3566.735;22019.015;48515.899;92864.848;5065.639;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;89.5;0.902403;253.66;258.07;4.115478;3.7;;89.5;0.902403;253.66;258.07;4.115478;3.7;;92.6;0.9283;211.42;210.57;3.699833;3.4;;94.2;0.942587;218.63;215.2;3.897167;3.7;;93.0;0.935037;198.32;186.63;5.142058;4.8;;93.0;0.935037;198.32;186.63;5.142058;4.8;;99.3;0.992589;231.24;223.31;4.2425;4.2;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208809;Regeneração;337226.0;19682.83;300295.148;17527.3;264516.915;14712.55;99707.314;10811.938;55106.976;84450.994;250077.221;14439.693;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;7;True;91.0;0.917555;255.57;256.14;4.113412;3.8;;91.0;0.917555;255.57;256.14;4.113412;3.8;;88.9;0.890448;223.8;234.31;4.301833;3.8;;90.0;0.901279;227.89;235.51;4.39;4.0;;96.0;0.959777;180.3;175.28;4.591802;4.4;;96.0;0.959777;180.3;175.28;4.591802;4.4;;96.3;0.96408;241.89;239.6;4.6915;4.5;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208858;Riacho Frio;61503.45;14766.73;48446.93;11631.92;46279.251;10747.62;10142.441;1703.636;6479.851;26121.059;44446.988;1832.263;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;99.4;0.994949;255.02;248.85;3.996555;4.0;;99.4;0.994949;255.02;248.85;3.996555;4.0;;93.4;0.934932;231.2;219.24;4.174;3.9;;93.4;0.934932;231.2;219.24;4.174;3.9;;91.5;0.909794;194.71;183.76;5.020983;4.6;;91.5;0.909794;194.71;183.76;5.020983;4.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208874;Ribeira do Piauí;278046.153;68568.72;233945.816;57693.17;217390.425;48319.72;5936.565;173998.109;7050.927;28727.451;215713.052;1677.373;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;98.9;0.988256;257.9;249.36;4.044639;4.0;;98.9;0.988256;257.9;249.36;4.044639;4.0;;94.0;0.939732;251.71;246.81;4.975333;4.7;;94.0;0.939732;251.71;246.81;4.975333;4.7;;100.0;1.0;194.4;182.95;5.00034;5.0;;100.0;1.0;194.4;182.95;5.00034;5.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2208908;Ribeiro Gonçalves;927444.826;150461.52;886993.778;143899.06;695854.865;93932.89;513715.243;28632.263;70995.109;42654.533;655997.147;39857.718;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;98.0;0.982379;257.39;257.91;4.16547;4.1;;98.0;0.982379;257.39;257.91;4.16547;4.1;;95.5;0.955011;244.23;241.76;4.7665;4.6;;95.8;0.95856;243.63;239.67;4.721667;4.5;;100.0;1.0;236.0;217.56;6.423506;6.4;;100.0;1.0;236.0;217.56;6.423506;6.4;;97.1;0.974079;242.15;234.57;4.612;4.5;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2209005;Rio Grande do Piauí;75898.44;13083.68;60569.461;10441.21;61490.52;9557.12;7838.512;3178.797;14416.125;33066.501;58499.935;2990.585;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;94.0;0.947945;263.03;252.34;4.161301;3.9;;94.0;0.947945;263.03;252.34;4.161301;3.9;;100.0;1.0;244.01;231.82;4.597167;4.6;;100.0;1.0;256.44;249.43;5.097833;5.1;;100.0;1.0;218.52;202.52;5.816464;5.8;;100.0;1.0;218.52;202.52;5.816464;5.8;;100.0;1.0;265.28;261.96;5.454;5.5;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2209104;Santa Cruz do Piauí;78052.527;13385.79;66206.953;11354.31;61012.421;9755.74;5482.872;2862.739;16626.684;32843.761;57816.056;3196.365;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;96.9;0.969667;255.39;249.46;4.010884;3.9;;96.9;0.969667;255.39;249.46;4.010884;3.9;;98.4;0.982243;227.88;216.82;4.078333;4.0;;98.6;0.982243;236.16;228.5;4.411;4.3;;98.9;0.988919;205.91;186.02;5.275815;5.2;;98.9;0.988919;205.91;186.02;5.275815;5.2;;100.0;1.0;253.02;252.3;5.088667;5.1;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2209153;Santa Cruz dos Milagres;51689.944;15048.02;46884.394;13649.02;45472.901;11238.98;9834.479;2250.227;8149.641;23415.888;43650.235;1822.665;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;93.2;0.932801;272.07;261.55;4.426141;4.1;;93.2;0.932801;272.07;261.55;4.426141;4.1;;83.0;0.826113;229.84;229.68;4.325333;3.6;;83.0;0.826113;229.84;229.68;4.325333;3.6;;96.5;0.962271;214.68;203.77;5.765908;5.5;;96.5;0.962271;214.68;203.77;5.765908;5.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2209203;Santa Filomena;789357.878;129679.3;849997.291;139641.41;615148.412;98329.35;412011.165;34662.121;85530.751;40607.367;572811.403;42337.009;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;98.8;0.985949;260.49;257.8;4.207363;4.1;;98.8;0.985949;260.49;257.8;4.207363;4.1;;95.4;0.954642;236.84;236.19;4.5505;4.3;;96.7;0.967737;258.6;263.37;5.366167;5.2;;96.5;0.965791;200.1;186.15;5.1673;5.0;;96.5;0.965791;200.1;186.15;5.1673;5.0;;100.0;1.0;288.68;300.95;6.493833;6.5;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2209302;Santa Luz;87684.551;16432.64;73650.47;13802.56;62464.838;10581.88;15111.799;3122.228;11432.179;29996.736;59662.942;2801.895;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;100.0;1.0;244.32;254.53;3.931304;3.9;;100.0;1.0;244.32;254.53;3.931304;3.9;;95.2;0.948926;236.69;230.0;4.444833;4.2;;95.5;0.954586;244.75;238.32;4.717833;4.5;;93.3;0.928827;206.63;188.13;5.327919;4.9;;93.3;0.928827;206.63;188.13;5.327919;4.9;;97.1;0.969159;263.14;257.28;5.340333;5.2;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2209351;Santana do Piauí;52379.685;12698.11;44359.954;10753.93;40806.804;8775.66;5839.864;1782.237;7544.138;24245.434;39411.673;1395.13;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;4;True;;;;;;;;;;;;;;;96.1;0.95846;257.37;261.06;5.307167;5.1;;96.1;0.95846;257.37;261.06;5.307167;5.1;;98.3;0.984008;219.29;209.98;5.966795;5.9;;98.3;0.984008;219.29;209.98;5.966795;5.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2209377;Santa Rosa do Piauí;63444.727;13644.03;54217.367;11659.65;50227.896;9559.93;5110.983;4987.572;11454.331;26093.3;47646.186;2581.71;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção;4;True;94.3;0.950385;255.94;258.86;4.159327;4.0;;94.3;0.950385;255.94;258.86;4.159327;4.0;;;;;;;;;;;;;;;;100.0;1.0;237.34;227.17;6.623806;6.6;;100.0;1.0;237.34;227.17;6.623806;6.6;;;;;;;;;;;;;;;;;;;;;;
