region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5
2;Nordeste;23;CE;Ceará;2300101;Abaiara;143729.523;14318.54;126793.548;12631.36;117970.96;9859.67;23662.663;3052.829;29092.647;56904.091;112712.23;5258.73;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;232.28;215.39;6.313059;6.3;;100.0;1.0;232.28;215.39;6.313059;6.3;;94.1;0.938879;264.93;266.53;4.400411;4.1;;94.1;0.938879;264.93;266.53;4.400411;4.1;;97.2;0.970143;257.41;263.25;5.344333;5.2;;97.2;0.970143;257.41;263.25;5.344333;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2300150;Acarape;220474.376;15717.86;183506.602;13082.38;179994.282;11888.66;9311.684;34203.564;57169.15;68078.574;168762.971;11231.31;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;6;True;99.4;0.993986;208.45;200.93;5.595379;5.6;;99.4;0.993986;208.45;200.93;5.595379;5.6;;100.0;1.0;271.57;266.11;4.487382;4.5;;100.0;1.0;271.57;266.11;4.487382;4.5;;99.3;0.992242;269.21;266.76;5.5995;5.6;;99.3;0.992242;269.21;266.76;5.5995;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2300200;Acaraú;1250250.592;19156.82;1184672.454;18280.29;1020200.581;16051.99;133170.27;264941.961;289732.981;265681.611;953526.823;66673.758;Administração, defesa, educação e saúde públicas e seguridade social;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;6;True;99.9;0.998799;235.8;224.63;6.548235;6.5;;99.9;0.998799;235.8;224.63;6.548235;6.5;;98.5;0.985577;293.54;286.29;5.098045;5.0;;99.1;0.991639;293.54;286.29;5.098045;5.1;;98.4;0.98398;260.41;265.73;5.435667;5.3;;98.4;0.98398;260.41;265.73;5.435667;5.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2300309;Acopiara;693534.939;15424.91;604192.176;13437.84;564519.851;10322.74;145254.33;19613.702;171030.614;190732.653;526631.299;37888.552;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;99.9;0.998592;209.12;209.82;5.769802;5.8;;99.9;0.998592;209.12;209.82;5.769802;5.8;;99.4;0.993626;277.83;275.57;4.71692;4.7;;99.8;0.997995;276.42;273.47;4.66568;4.7;;99.5;0.995229;246.39;257.94;5.072167;5.0;;99.5;0.995229;246.39;257.94;5.072167;5.0;;91.6;0.903122;299.28;307.53;5.496628;5.0;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2300408;Aiuaba;169075.878;12011.64;146744.374;10425.15;151596.307;8621.26;34132.687;3098.332;33932.697;75084.278;146247.994;5348.313;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.8;0.997591;226.67;217.03;6.235816;6.2;;99.8;0.997591;226.67;217.03;6.235816;6.2;;99.2;0.992304;265.39;264.75;4.380225;4.3;;99.2;0.992304;265.39;264.75;4.380225;4.3;;98.8;0.987941;274.57;278.54;5.885167;5.8;;98.8;0.987941;274.57;278.54;5.885167;5.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2300507;Alcântaras;115642.521;10171.74;105769.787;9303.35;98201.759;8289.87;8402.252;4789.1;26246.944;54764.208;94202.504;3999.254;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;271.64;257.88;7.836749;7.8;;100.0;1.0;271.64;257.88;7.836749;7.8;;96.6;0.966862;279.14;277.91;4.770349;4.6;;96.6;0.966862;279.14;277.91;4.770349;4.6;;89.6;0.896664;269.48;265.1;5.576333;5.0;;89.6;0.896664;269.48;265.1;5.576333;5.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2300606;Altaneira;92127.661;13584.14;82200.933;12120.46;74653.984;9680.24;9573.989;2560.762;19194.212;40752.564;72081.527;2572.457;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;282.13;279.5;8.430031;8.4;;100.0;1.0;282.13;279.5;8.430031;8.4;;97.9;0.97614;251.64;244.28;3.88067;3.8;;97.9;0.97614;251.64;244.28;3.88067;3.8;;100.0;1.0;252.93;245.58;4.975167;5.0;;100.0;1.0;252.93;245.58;4.975167;5.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2300705;Alto Santo;273863.485;19347.47;240389.488;16982.66;232267.743;14447.21;72845.033;10252.489;56940.885;81357.513;221395.92;10871.823;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;242.67;226.13;6.706614;6.7;;100.0;1.0;242.67;226.13;6.706614;6.7;;95.4;0.955197;267.46;262.63;4.377562;4.2;;95.4;0.955197;267.46;262.63;4.377562;4.2;;99.3;0.992717;267.62;265.08;5.545;5.5;;99.3;0.992717;267.62;265.08;5.545;5.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2300754;Amontada;808125.932;19169.89;684585.969;16239.35;665472.069;15057.63;54292.724;226017.734;147238.361;199441.792;626990.612;38481.458;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.4;0.993568;221.62;214.66;6.096351;6.1;;99.4;0.993568;221.62;214.66;6.096351;6.1;;98.4;0.984537;268.43;273.29;4.550766;4.5;;98.4;0.984537;268.43;273.29;4.550766;4.5;;98.7;0.986964;265.79;266.69;5.541333;5.5;;98.7;0.986964;265.79;266.69;5.541333;5.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2300804;Antonina do Norte;101190.958;13967.01;89237.596;12317.13;78953.405;10666.5;5681.154;2950.285;25682.15;40074.056;74387.646;4565.76;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;206.29;201.01;5.555612;5.6;;100.0;1.0;206.29;201.01;5.555612;5.6;;96.4;0.96491;260.49;257.33;4.200327;4.1;;96.4;0.96491;260.49;257.33;4.200327;4.1;;99.4;0.992327;234.77;234.75;4.492;4.5;;99.4;0.992327;234.77;234.75;4.492;4.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2300903;Apuiarés;166863.721;12907.16;134458.491;10428.8;120978.07;8206.35;11490.795;5448.445;35731.806;61698.904;114369.951;6608.119;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.7;0.99739;239.59;232.9;6.770926;6.8;;99.7;0.99739;239.59;232.9;6.770926;6.8;;97.9;0.979798;277.23;281.92;4.803553;4.7;;97.9;0.979798;277.23;281.92;4.803553;4.7;;97.3;0.972466;247.57;268.28;5.264167;5.1;;97.3;0.972466;247.57;268.28;5.264167;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301000;Aquiraz;4851008.175;60152.62;4429049.626;55195.46;3854400.667;47246.3;94738.443;974486.869;1347196.141;434602.979;2851024.433;1003376.234;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.6;0.995375;221.93;219.45;6.189358;6.2;;99.6;0.995577;221.93;219.45;6.189358;6.2;;96.9;0.969852;274.7;279.4;4.730295;4.6;;96.9;0.969852;274.7;279.4;4.730295;4.6;;98.7;0.987204;248.37;252.73;5.018333;5.0;;98.7;0.987204;248.37;252.73;5.018333;5.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301109;Aracati;1966473.133;26180.2;1791174.448;23846.71;1706227.209;22631.41;130620.874;529561.843;598728.841;297681.343;1556592.9;149634.308;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;100.0;1.0;240.21;226.28;6.662395;6.7;;100.0;1.0;240.21;226.28;6.662395;6.7;;96.4;0.964408;270.57;274.0;4.591451;4.4;;96.2;0.962052;269.82;272.95;4.565199;4.4;;99.4;0.993731;255.93;264.09;5.333667;5.3;;99.4;0.993731;255.93;264.09;5.333667;5.3;;99.1;0.994949;308.01;327.27;5.914749;5.9;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301208;Aracoiaba;336284.104;13160.26;285456.949;11171.17;266421.718;10015.85;42995.4;10560.044;80018.686;117270.737;250844.867;15576.851;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;220.85;215.06;6.088929;6.1;;100.0;1.0;220.85;215.06;6.088929;6.1;;97.5;0.976772;274.69;279.88;4.73734;4.6;;97.5;0.976772;274.69;279.88;4.73734;4.6;;99.7;0.996995;238.57;241.51;4.668;4.7;;99.7;0.996995;238.57;241.51;4.668;4.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301257;Ararendá;143424.021;12925.74;117633.625;10601.44;106783.977;9722.66;13293.024;5562.87;27873.765;55233.412;101963.072;4820.906;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;330.6;290.72;9.394909;9.4;;100.0;1.0;330.6;290.72;9.394909;9.4;;100.0;1.0;385.54;317.39;6.855749;6.9;;100.0;1.0;385.54;317.39;6.855749;6.9;;100.0;1.0;376.44;322.93;8.322833;8.3;;100.0;1.0;376.44;322.93;8.322833;8.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301307;Araripe;259167.904;13100.54;219194.164;11079.93;207981.617;9581.32;36361.151;8031.785;48531.004;107395.363;200319.303;7662.314;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.2;0.991357;220.34;215.77;6.092105;6.0;;99.2;0.991357;220.34;215.77;6.092105;6.0;;93.3;0.936042;278.64;286.06;4.885333;4.6;;93.3;0.936042;278.64;286.06;4.885333;4.6;;91.2;0.913753;258.23;260.38;5.310167;4.9;;91.2;0.913753;258.23;260.38;5.310167;4.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301406;Aratuba;191054.761;17021.99;159277.477;14190.79;151644.922;12896.07;51354.332;3979.614;32495.35;58320.008;146149.304;5495.619;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;100.0;1.0;216.55;221.83;6.129959;6.1;;100.0;1.0;216.55;221.83;6.129959;6.1;;98.9;0.987829;260.18;259.24;4.224566;4.2;;98.9;0.987829;260.18;259.24;4.224566;4.2;;99.4;0.994666;245.7;255.3;5.016667;5.0;;99.5;0.995181;245.7;255.3;5.016667;5.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301505;Arneiroz;88078.487;11856.04;81650.575;10990.79;70223.605;8947.96;14423.335;1828.186;17066.303;33826.865;67144.689;3078.916;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;99.3;0.993321;213.47;207.25;5.80609;5.8;;99.3;0.993321;213.47;207.25;5.80609;5.8;;98.6;0.985967;260.89;266.71;4.346364;4.3;;98.6;0.985967;260.89;266.71;4.346364;4.3;;96.8;0.968123;246.51;246.85;4.889333;4.7;;96.8;0.968123;246.51;246.85;4.889333;4.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301604;Assaré;309804.211;14278.67;273041.388;12584.29;237259.073;10080.26;44519.774;7705.809;75909.788;96688.701;224824.072;12435.001;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;222.21;213.25;6.081974;6.1;;100.0;1.0;222.21;213.25;6.081974;6.1;;98.5;0.98463;268.4;264.68;4.421453;4.4;;98.5;0.98463;268.4;264.68;4.421453;4.4;;99.4;0.993708;258.03;252.6;5.177167;5.1;;99.4;0.993708;258.03;252.6;5.177167;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301703;Aurora;291950.421;12311.31;250837.151;10577.6;216792.136;8824.53;31832.824;6992.288;65679.729;99767.628;204272.469;12519.667;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;99.8;0.997387;205.39;199.9;5.518255;5.5;;99.8;0.997387;205.39;199.9;5.518255;5.5;;98.0;0.981884;276.96;275.0;4.696168;4.6;;98.0;0.981884;276.96;275.0;4.696168;4.6;;97.9;0.980122;249.66;252.53;5.0365;4.9;;97.9;0.980122;249.66;252.53;5.0365;4.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301802;Baixio;72488.073;12708.29;69658.036;12212.14;67540.636;10690.19;14267.064;2166.258;14464.741;34707.687;65605.749;1934.886;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;221.23;213.65;6.070545;6.1;;100.0;1.0;221.23;213.65;6.070545;6.1;;99.5;0.995289;254.84;247.2;3.969327;4.0;;99.5;0.995289;254.84;247.2;3.969327;4.0;;99.7;0.996207;238.06;230.9;4.482667;4.5;;99.7;0.996207;238.06;230.9;4.482667;4.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301851;Banabuiú;318578.722;18527.4;296956.345;17269.92;260030.93;14199.25;52282.236;40825.295;66668.544;85966.303;245742.378;14288.552;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;98.3;0.980573;214.43;204.08;5.766774;5.7;;98.3;0.980573;214.43;204.08;5.766774;5.7;;92.1;0.920975;265.5;263.06;4.356471;4.0;;92.1;0.920975;265.5;263.06;4.356471;4.0;;95.6;0.954868;259.21;258.41;5.293667;5.1;;95.6;0.954868;259.21;258.41;5.293667;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301901;Barbalha;1646403.799;21942.4;1599702.713;21319.99;1345204.816;21815.78;143307.25;199961.531;584348.521;289847.74;1217465.041;127739.774;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.9;0.999399;203.83;202.37;5.533393;5.5;;99.9;0.999399;203.83;202.37;5.533393;5.5;;93.1;0.936792;263.64;264.43;4.350856;4.1;;93.1;0.936792;263.64;264.43;4.350856;4.1;;99.6;0.99599;244.63;248.05;4.878;4.9;;99.6;0.99599;244.63;248.05;4.878;4.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2301950;Barreira;289444.512;12926.25;267357.236;11940.39;240015.846;10566.4;35044.139;13548.153;71940.695;106113.533;226646.519;13369.327;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;218.83;215.95;6.066561;6.1;;100.0;1.0;218.83;215.95;6.066561;6.1;;93.6;0.937098;259.88;258.09;4.203137;3.9;;93.6;0.937098;259.88;258.09;4.203137;3.9;;99.5;0.994985;253.04;256.33;5.156167;5.1;;99.5;0.994985;253.04;256.33;5.156167;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302008;Barro;286557.319;14785.48;262523.274;13545.39;242027.169;10599.42;44071.119;11318.357;77545.274;95433.285;228368.035;13659.134;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;217.36;211.55;5.958508;6.0;;100.0;1.0;217.36;211.55;5.958508;6.0;;96.7;0.96873;297.11;291.6;5.227677;5.1;;96.7;0.96873;297.11;291.6;5.227677;5.1;;99.4;0.99421;261.2;263.29;5.408167;5.4;;99.4;0.99421;261.2;263.29;5.408167;5.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302057;Barroquinha;169757.818;11653.59;150759.389;10349.38;133335.168;8848.31;13202.893;4479.301;36510.035;73082.031;127274.26;6060.908;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;6;True;100.0;1.0;258.35;246.98;7.384942;7.4;;100.0;1.0;258.35;246.98;7.384942;7.4;;98.1;0.980885;269.69;272.58;4.557834;4.5;;98.1;0.980885;269.69;272.58;4.557834;4.5;;99.2;0.992948;271.31;267.28;5.643167;5.6;;99.2;0.992948;271.31;267.28;5.643167;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302107;Baturité;578202.649;16417.82;503467.575;14295.75;448272.412;12408.24;36851.672;22650.722;208835.925;151594.934;419933.253;28339.159;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;100.0;1.0;214.5;206.65;5.814837;5.8;;100.0;1.0;214.5;206.65;5.814837;5.8;;98.5;0.986865;285.52;289.51;5.033609;5.0;;98.4;0.985845;283.96;288.28;4.993285;4.9;;100.0;1.0;235.26;246.15;4.690167;4.7;;100.0;1.0;235.26;246.15;4.690167;4.7;;100.0;1.0;303.92;304.06;5.50985;5.5;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302206;Beberibe;1445504.852;27215.14;1208892.201;22760.33;1059005.939;19497.49;370243.548;168283.063;247367.787;228880.223;1014774.621;44231.318;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;97.3;0.972617;226.87;217.53;6.248724;6.1;;97.3;0.972617;226.87;217.53;6.248724;6.1;;98.2;0.983518;283.31;286.95;4.964246;4.9;;98.2;0.983518;283.31;286.95;4.964246;4.9;;95.2;0.952491;271.21;276.75;5.799333;5.5;;95.2;0.952491;271.21;276.75;5.799333;5.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302305;Bela Cruz;381568.119;11642.05;353476.082;10784.93;322243.971;9809.26;65661.432;15483.154;85924.909;140282.264;307351.758;14892.213;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.9;0.999399;251.21;239.18;7.106864;7.1;;99.9;0.999399;251.21;239.18;7.106864;7.1;;99.7;0.996994;303.65;300.29;5.449621;5.4;;99.7;0.996994;303.65;300.29;5.449621;5.4;;99.7;0.997239;296.22;286.23;6.374167;6.4;;99.7;0.997239;296.22;286.23;6.374167;6.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302404;Boa Viagem;717720.91;14237.39;584404.233;11592.79;539217.993;9861.34;61798.569;36881.192;189398.908;214381.935;502460.603;36757.39;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;97.3;0.972298;219.35;210.71;5.981212;5.8;;97.3;0.972298;219.35;210.71;5.981212;5.8;;96.8;0.968885;267.06;266.95;4.436614;4.3;;96.8;0.968546;264.8;263.61;4.354873;4.2;;98.2;0.981711;251.8;259.21;5.1835;5.1;;98.2;0.981711;251.8;259.21;5.1835;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302503;Brejo Santo;1263862.578;24737.96;1009687.68;19762.92;817034.098;16277.2;83140.089;117722.837;318298.724;228569.989;747731.639;69302.459;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;100.0;1.0;231.38;217.3;6.330611;6.3;;100.0;1.0;231.38;217.3;6.330611;6.3;;96.1;0.960327;260.73;258.36;4.219117;4.1;;96.1;0.960327;260.73;258.36;4.219117;4.1;;99.6;0.995991;308.55;275.93;6.408;6.4;;99.6;0.995991;308.55;275.93;6.408;6.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302602;Camocim;982886.784;15770.09;855906.236;13732.73;839500.311;13087.13;96180.355;154075.674;280667.459;257793.69;788717.177;50783.134;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;6;True;100.0;1.0;243.7;240.88;6.994452;7.0;;100.0;1.0;243.7;240.88;6.994452;7.0;;97.5;0.974885;283.25;286.95;4.963403;4.8;;97.5;0.974885;283.25;286.95;4.963403;4.8;;100.0;0.99975;278.14;276.22;5.906;5.9;;100.0;0.99975;278.14;276.22;5.906;5.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302701;Campos Sales;370106.891;14724.76;314915.201;12528.95;292357.305;10626.15;38764.878;10161.7;110385.283;115454.617;274766.477;17590.828;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.8;0.997596;204.79;200.8;5.523168;5.5;;99.8;0.997596;204.79;200.8;5.523168;5.5;;98.4;0.983915;276.27;277.09;4.717765;4.6;;98.4;0.983915;276.27;277.09;4.717765;4.6;;97.5;0.974796;255.68;256.78;5.207667;5.1;;97.5;0.974796;255.68;256.78;5.207667;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302800;Canindé;1194866.513;16108.97;1021411.253;13770.48;911356.214;11761.86;60721.469;72822.211;370446.109;342393.438;846383.226;64972.988;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;244.76;228.33;6.7865;6.8;;100.0;1.0;244.76;228.33;6.7865;6.8;;97.7;0.977902;285.64;286.87;4.995773;4.9;;97.7;0.977902;285.64;286.87;4.995773;4.9;;99.9;0.998998;278.39;275.3;5.894833;5.9;;99.9;0.998498;278.39;275.3;5.894833;5.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2302909;Capistrano;226540.986;13129.77;190139.595;11020.03;176808.988;9916.38;26507.56;5289.111;51840.525;83479.748;167116.943;9692.045;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;208.52;203.91;5.650897;5.7;;100.0;1.0;208.52;203.91;5.650897;5.7;;97.7;0.978158;250.73;253.92;4.012201;3.9;;97.7;0.978158;250.73;253.92;4.012201;3.9;;98.9;0.98847;245.68;256.43;5.035167;5.0;;98.9;0.98847;245.68;256.43;5.035167;5.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2303006;Caridade;209727.982;12806.25;187436.704;11445.12;186168.87;8090.43;20721.06;7324.394;55813.268;88750.688;172609.41;13559.46;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.7;0.997387;242.14;230.54;6.776681;6.8;;99.7;0.997387;242.14;230.54;6.776681;6.8;;94.6;0.947899;284.72;283.04;4.925516;4.7;;94.6;0.947899;284.72;283.04;4.925516;4.7;;98.9;0.989225;245.03;251.82;4.9475;4.9;;98.9;0.989225;245.03;251.82;4.9475;4.9;;;;;;;;;;;;;;;;;;;;;;
