region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
2;Nordeste;25;PB;Paraíba;2505238;Cuité de Mamanguape;85104.872;13614.6;78110.478;12495.68;74254.219;11675.19;9636.413;3041.754;16092.239;42301.586;71071.993;3182.226;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;95.4;0.95674;249.45;252.62;3.974762;3.8;;95.4;0.95674;249.45;252.62;3.974762;3.8;;98.6;0.986523;192.48;186.42;5.02679;5.0;;98.6;0.986523;192.48;186.42;5.02679;5.0;;95.1;0.954951;236.11;233.52;4.493833;4.3;;95.1;0.954951;236.11;233.52;4.493833;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505279;Curral de Cima;74435.802;14167.45;61995.174;11799.61;55713.98;10695.72;10083.65;2022.044;9544.723;32589.599;54240.015;1473.964;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;84.5;0.847636;243.01;255.02;3.920241;3.3;;84.5;0.847636;243.01;255.02;3.920241;3.3;;100.0;1.0;198.6;180.46;5.03522;5.0;;100.0;1.0;198.6;180.46;5.03522;5.0;;100.0;1.0;231.75;254.89;4.777333;4.8;;100.0;1.0;231.75;254.89;4.777333;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505303;Curral Velho;33783.253;14739.64;29807.346;13004.95;26853.33;10707.07;3785.847;866.436;4898.418;16559.301;26110.001;743.328;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;84.6;0.843797;291.64;284.28;5.04127;4.3;;84.6;0.843797;291.64;284.28;5.04127;4.3;;95.7;0.964472;210.61;191.43;5.463873;5.3;;95.7;0.964472;210.61;191.43;5.463873;5.3;;99.1;0.990486;249.31;241.81;4.852;4.8;;99.1;0.990486;249.31;241.81;4.852;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505352;Damião;62653.583;12575.99;54716.316;10982.8;50367.937;9311.88;2372.36;1415.242;11008.792;33795.728;48592.122;1775.815;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.2;0.972166;270.97;275.47;4.619075;4.5;;97.2;0.972166;270.97;275.47;4.619075;4.5;;94.3;0.943733;233.8;221.92;6.460794;6.1;;94.3;0.943733;233.8;221.92;6.460794;6.1;;91.0;0.912909;234.5;245.97;4.6745;4.3;;91.0;0.912909;234.5;245.97;4.6745;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505402;Desterro;94773.816;11748.33;82416.081;10216.45;72919.876;8751.79;5255.688;3604.962;19240.005;41108.761;69209.416;3710.46;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;93.4;0.935791;263.55;268.65;4.412766;4.1;;93.4;0.935791;263.55;268.65;4.412766;4.1;;97.4;0.975473;190.39;180.6;4.881086;4.8;;96.9;0.968735;174.51;167.62;4.342033;4.2;;92.2;0.920669;229.12;234.11;4.387167;4.0;;91.7;0.916186;217.35;228.03;4.089667;3.7;;93.2;0.927343;237.95;238.67;4.610333;4.3;;100.0;1.0;222.68;206.99;5.977126;6.0;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505501;Vista Serrana;50452.087;13856.66;43723.222;12008.58;39511.31;10262.68;1549.588;1841.294;10103.977;24251.036;37745.894;1765.415;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;2;True;95.9;0.965389;282.84;293.73;5.059142;4.9;;95.9;0.965389;282.84;293.73;5.059142;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505600;Diamante;75548.342;11993.7;71581.439;11363.94;59526.827;9149.53;5011.572;2977.456;14426.722;34420.897;56836.648;2690.18;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;86.8;0.876351;285.78;292.41;5.080673;4.5;;86.8;0.876351;285.78;292.41;5.080673;4.5;;95.3;0.949029;179.03;173.79;4.540474;4.3;;95.1;0.947066;179.03;173.79;4.540474;4.3;;91.0;0.905767;269.74;253.55;5.388167;4.9;;88.9;0.882215;252.11;241.54;4.894167;4.3;;93.4;0.91792;279.35;260.1;5.6575;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505709;Dona Inês;117418.219;11311.97;104756.728;10092.17;94022.083;9062.37;8212.737;3412.166;19990.477;58715.477;90330.857;3691.226;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;95.8;0.958067;240.64;240.13;3.66405;3.5;;95.8;0.958067;240.64;240.13;3.66405;3.5;;100.0;1.0;212.69;196.62;5.597931;5.6;;100.0;1.0;212.69;196.62;5.597931;5.6;;99.7;0.996991;245.74;244.8;4.842333;4.8;;99.7;0.996991;245.74;244.8;4.842333;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505808;Duas Estradas;51973.317;15621.68;52063.326;15648.73;45155.445;12652.13;6333.833;1899.66;10703.019;24256.628;43193.14;1962.306;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;82.0;0.845955;262.96;277.2;4.532473;3.8;;82.0;0.845955;262.96;277.2;4.532473;3.8;;98.3;0.981397;204.41;187.68;5.277371;5.2;;98.3;0.981397;204.41;187.68;5.277371;5.2;;89.9;0.896336;241.59;240.3;4.698167;4.2;;90.5;0.904677;250.22;251.1;5.022;4.5;;87.2;0.869942;213.54;205.2;3.645667;3.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2505907;Emas;46041.69;15291.16;43294.729;14378.85;41741.393;11738.3;7049.72;1906.254;7392.215;24134.511;40482.7;1258.693;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;90.3;0.902075;272.88;270.9;4.577488;4.1;;90.3;0.902075;272.88;270.9;4.577488;4.1;;95.4;0.95265;185.53;171.67;4.625974;4.4;;95.4;0.95265;185.53;171.67;4.625974;4.4;;93.7;0.9335;244.14;250.46;4.91;4.6;;92.9;0.936328;249.54;243.87;4.890167;4.6;;97.4;0.965339;238.53;257.31;4.930667;4.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506004;Esperança;851650.249;27269.39;793127.052;25395.51;709828.042;21261.25;25946.784;45647.624;372667.108;183586.457;627847.973;81980.068;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;75.6;0.760781;267.73;267.95;4.460995;3.4;;71.0;0.715718;256.5;256.6;4.13336;3.0;;99.9;0.999399;217.62;205.4;5.851652;5.8;;99.9;0.999399;217.62;205.4;5.851652;5.8;;94.9;0.949599;237.2;239.38;4.609667;4.4;;97.6;0.976192;241.12;242.73;4.730833;4.6;;79.3;0.796668;219.5;224.22;4.062;3.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506103;Fagundes;135440.88;12258.2;120961.36;10947.72;105578.849;9443.55;8837.174;4499.875;24757.44;62613.348;100707.838;4871.01;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;82.9;0.829967;258.26;262.26;4.242809;3.5;;82.9;0.829967;258.26;262.26;4.242809;3.5;;91.8;0.918355;173.71;170.76;4.383856;4.0;;91.8;0.918355;173.71;170.76;4.383856;4.0;;81.9;0.816211;212.13;221.1;3.887167;3.2;;;;;;;;;96.5;0.963285;208.62;218.68;3.788333;3.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506202;Frei Martinho;38774.331;13624.15;33078.95;11622.96;30352.454;10154.72;1942.385;1147.408;7110.187;18878.978;29078.958;1273.496;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;93.1;0.93772;276.12;274.23;4.672844;4.4;;93.1;0.93772;276.12;274.23;4.672844;4.4;;100.0;1.0;208.29;199.1;5.559053;5.6;;100.0;1.0;208.29;199.1;5.559053;5.6;;85.5;0.846236;250.7;253.2;5.065;4.3;;85.5;0.846236;250.7;253.2;5.065;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506251;Gado Bravo;101800.869;12446.62;85089.093;10403.36;76349.59;9207.62;11060.286;1991.224;13236.999;48124.679;74413.188;1936.402;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.9;0.978442;261.2;260.28;4.254461;4.2;;97.9;0.978442;261.2;260.28;4.254461;4.2;;100.0;1.0;238.57;225.73;6.621097;6.6;;100.0;1.0;238.57;225.73;6.621097;6.6;;99.8;0.998241;231.34;232.64;4.399667;4.4;;99.8;0.998241;231.34;232.64;4.399667;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506301;Guarabira;1489288.359;25907.88;1325438.835;23057.53;1778823.634;29952.07;31115.218;214143.156;954120.321;286374.379;1485753.074;293070.56;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;7;True;90.6;0.926804;273.34;281.95;4.749368;4.4;;89.5;0.898975;262.67;272.4;4.456544;4.0;;96.5;0.964695;201.85;188.82;5.249243;5.1;;96.4;0.963883;201.85;188.82;5.249243;5.1;;91.5;0.914175;234.2;237.29;4.524833;4.1;;92.6;0.925601;235.1;240.21;4.5885;4.2;;89.3;0.892468;233.02;233.48;4.441667;4.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506400;Gurinhém;201226.502;14617.65;170587.528;12391.95;151393.058;10718.09;15750.936;10458.271;39414.296;77896.168;143519.672;7873.387;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.0;0.97209;245.42;256.25;3.972502;3.9;;97.0;0.97209;245.42;256.25;3.972502;3.9;;100.0;1.0;178.89;173.29;4.528711;4.5;;100.0;1.0;178.89;173.29;4.528711;4.5;;96.8;0.968479;208.71;214.68;3.723167;3.6;;96.8;0.968479;208.71;214.68;3.723167;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506509;Gurjão;50412.612;15549.85;43684.307;13474.49;38416.956;11048.88;3806.113;2314.347;7856.913;23174.371;37151.744;1265.212;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;87.8;0.874146;258.42;273.91;4.419458;3.9;;87.8;0.874146;258.42;273.91;4.419458;3.9;;99.5;0.996141;217.02;206.97;5.868747;5.8;;99.5;0.996141;217.02;206.97;5.868747;5.8;;96.3;0.962473;230.65;236.32;4.4495;4.3;;96.3;0.962473;230.65;236.32;4.4495;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506608;Ibiara;63597.032;11294.09;60876.553;10810.97;58012.33;9871.08;6199.319;3113.29;12846.245;33143.034;55301.888;2710.443;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;8;True;87.8;0.883141;264.96;261.39;4.323886;3.8;;87.8;0.883141;264.96;261.39;4.323886;3.8;;97.7;0.977452;213.01;199.09;5.648947;5.5;;97.5;0.970763;228.58;216.41;6.260994;6.1;;88.3;0.883809;238.82;231.96;4.513;4.0;;85.9;0.860086;249.47;241.83;4.855;4.2;;96.1;0.96311;221.2;215.64;3.947333;3.8;;100.0;1.0;157.41;137.24;3.463333;3.5;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506707;Imaculada;105988.276;10199.03;102541.83;9867.38;98469.848;8290.8;7108.601;3199.322;22124.96;61464.929;93897.811;4572.037;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;91.5;0.922391;265.74;263.31;4.363584;4.0;;91.5;0.922391;265.74;263.31;4.363584;4.0;;93.7;0.94118;191.3;188.42;5.040634;4.7;;94.0;0.941166;198.11;194.23;5.276232;5.0;;83.9;0.837656;245.8;250.5;4.938333;4.1;;84.4;0.843359;243.14;247.72;4.847667;4.1;;82.3;0.821494;259.12;264.41;5.392167;4.4;;92.7;0.93709;180.65;179.33;4.672117;4.4;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506806;Ingá;270159.36;15270.14;236604.378;13373.52;195441.872;10748.01;7092.652;16160.6;55983.672;103681.05;182917.973;12523.898;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;266.38;271.9;4.501166;4.5;;100.0;1.0;266.38;271.9;4.501166;4.5;;98.4;0.984253;193.96;186.72;5.060489;5.0;;98.4;0.984253;193.96;186.72;5.060489;5.0;;94.9;0.949648;231.35;235.92;4.4545;4.2;;97.1;0.970944;232.05;241.56;4.560167;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2506905;Itabaiana;417387.02;18004.79;370500.295;15982.24;336826.15;13825.32;22987.325;19307.657;137052.668;129119.331;308466.982;28359.168;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;89.8;0.851967;266.24;276.34;4.565666;3.9;;91.5;0.916565;255.25;261.79;4.193498;3.8;;99.4;0.994187;197.73;188.41;5.163162;5.1;;99.3;0.993183;190.67;179.71;4.870248;4.8;;94.3;0.943241;237.98;239.12;4.618333;4.4;;97.2;0.978481;235.56;241.47;4.617167;4.5;;92.6;0.924682;238.56;238.55;4.6185;4.3;;100.0;1.0;218.7;214.25;6.033171;6.0;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2507002;Itaporanga;445867.099;18624.36;377082.371;15751.14;342218.929;13710.69;14207.163;28756.452;136588.597;129927.724;309479.935;32738.993;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;83.1;0.837125;280.02;280.57;4.822529;4.0;;78.7;0.791574;263.9;268.89;4.421274;3.5;;98.9;0.989759;187.8;177.62;4.777477;4.7;;98.9;0.989759;187.8;177.62;4.777477;4.7;;92.1;0.921744;235.04;236.42;4.524333;4.2;;93.8;0.940698;235.65;233.17;4.480333;4.2;;89.2;0.891453;234.18;240.96;4.585667;4.1;;;;;;;;;92.6;0.930182;319.54;309.21;5.806328;5.4;;;;;;;;
2;Nordeste;25;PB;Paraíba;2507101;Itapororoca;261025.283;14200.05;234764.234;12771.42;206833.518;10898.59;30028.713;7467.118;56926.371;101322.171;195744.372;11089.146;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;80.1;0.809168;246.17;250.25;3.893216;3.2;;80.1;0.809168;246.17;250.25;3.893216;3.2;;98.5;0.984963;205.94;192.17;5.388205;5.3;;98.5;0.984963;205.94;192.17;5.388205;5.3;;96.7;0.966994;227.21;231.04;4.304167;4.2;;97.4;0.973993;228.72;231.94;4.344333;4.2;;86.6;0.848567;215.82;224.31;4.002167;3.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2507200;Itatuba;211521.807;20146.85;180344.142;17177.27;154473.656;13955.52;16870.314;33318.862;31575.977;59350.533;141115.687;13357.969;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;Demais serviços;4;True;;;;;;;;;;;;;;;98.7;0.986638;183.12;172.68;4.598346;4.5;;98.7;0.986638;183.12;172.68;4.598346;4.5;;95.7;0.958446;220.73;225.87;4.11;3.9;;95.7;0.958446;220.73;225.87;4.11;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2507309;Jacaraú;217258.076;15007.12;192521.022;13461.13;165480.781;11438.5;18410.113;8340.754;41610.166;89455.044;157816.077;7664.704;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;83.3;0.83151;260.89;264.9;4.319268;3.6;;83.3;0.83151;260.89;264.9;4.319268;3.6;;92.8;0.923267;194.17;188.66;5.099769;4.7;;92.8;0.923267;194.17;188.66;5.099769;4.7;;81.6;0.813135;238.96;238.56;4.625333;3.8;;81.6;0.813135;238.96;238.56;4.625333;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2507408;Jericó;95978.613;12769.91;86264.332;11477.43;76561.037;9877.57;8598.037;3969.678;17934.549;42593.278;73095.542;3465.495;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;95.5;0.966951;284.94;290.61;5.04193;4.9;;95.5;0.966951;284.94;290.61;5.04193;4.9;;92.9;0.929836;210.65;194.96;5.528818;5.1;;92.9;0.929836;210.65;194.96;5.528818;5.1;;66.5;0.665144;260.52;263.96;5.408;3.6;;64.2;0.665849;263.8;261.53;5.422167;3.6;;96.0;0.96;254.97;268.09;5.384333;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2507507;João Pessoa;28442130.794;34106.06;24669918.566;29582.65;21865637.262;26478.26;43109.247;3251253.023;11135922.411;4288992.119;18719276.8;3146360.462;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;80.0;0.826179;262.72;276.88;4.524312;3.7;;79.3;0.799882;262.72;276.88;4.524312;3.6;;94.0;0.940821;206.17;199.03;5.517322;5.2;;93.8;0.938458;207.23;199.98;5.554824;5.2;;84.1;0.841242;237.38;246.97;4.739167;4.0;;85.2;0.853294;237.69;247.18;4.747833;4.1;;80.8;0.805504;236.62;246.43;4.7175;3.8;;95.5;0.955463;199.11;192.55;5.264771;5.0;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2507606;Juarez Távora;93223.035;11957.8;84468.702;10834.88;73278.783;9143.85;4306.785;3267.034;18577.141;43964.742;70115.702;3163.081;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;96.3;0.962335;264.29;264.97;4.368069;4.2;;96.3;0.962335;264.29;264.97;4.368069;4.2;;99.4;0.993103;210.35;195.39;5.530911;5.5;;99.4;0.993103;210.35;195.39;5.530911;5.5;;87.3;0.864911;230.53;236.73;4.454333;3.9;;87.3;0.864911;230.53;236.73;4.454333;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2507705;Juazeirinho;259621.583;15265.57;220993.173;12994.25;210737.821;11439.46;10124.002;12587.774;68900.112;101009.8;192621.688;18116.133;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;92.4;0.927369;271.13;276.79;4.641083;4.3;;92.4;0.927369;271.13;276.79;4.641083;4.3;;90.1;0.905003;197.31;189.33;5.171874;4.7;;90.1;0.905003;197.31;189.33;5.171874;4.7;;75.5;0.757985;241.45;244.74;4.769833;3.6;;70.8;0.710951;247.2;248.73;4.932167;3.5;;99.4;0.993371;219.48;229.47;4.149167;4.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2507804;Junco do Seridó;128191.592;18871.13;105293.839;15500.34;96810.665;13375.33;6582.221;11287.067;30725.263;40774.546;89369.097;7441.568;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;86.9;0.872467;267.63;260.33;4.345518;3.8;;86.9;0.872467;267.63;260.33;4.345518;3.8;;94.4;0.944033;205.66;197.03;5.471226;5.2;;94.4;0.944033;205.66;197.03;5.471226;5.2;;93.7;0.937841;241.45;254.34;4.929833;4.6;;93.7;0.937841;241.45;254.34;4.929833;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2507903;Juripiranga;150460.562;15028.02;130971.465;13081.45;117630.635;10861.55;14644.555;5256.776;30129.254;61465.956;111496.541;6134.093;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;8;True;97.1;0.975289;267.3;267.45;4.44747;4.3;;97.1;0.975289;267.3;267.45;4.44747;4.3;;99.9;0.998794;190.65;183.34;4.935866;4.9;;99.8;0.99839;189.88;180.6;4.871353;4.9;;95.1;0.949584;235.36;241.58;4.615667;4.4;;95.3;0.950961;237.44;248.69;4.768833;4.5;;94.1;0.940078;228.95;219.71;4.144333;3.9;;100.0;1.0;192.52;190.09;5.09428;5.1;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2508000;Juru;111022.128;12023.19;96436.92;10443.68;87525.431;8903.0;9431.636;3967.089;18953.046;51508.923;83860.694;3664.737;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;64.8;0.661918;298.91;295.56;5.312239;3.5;;64.8;0.661918;298.91;295.56;5.312239;3.5;;99.4;0.994945;231.63;219.52;6.375745;6.3;;99.4;0.994945;231.63;219.52;6.375745;6.3;;98.5;0.985129;275.24;261.51;5.6125;5.5;;99.2;0.991974;268.61;257.26;5.431167;5.4;;96.4;0.96047;283.2;266.62;5.830333;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2508109;Lagoa;65991.205;14947.05;57360.452;12992.17;51363.875;11069.8;3141.0;2123.473;16228.013;27988.527;49481.013;1882.862;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;89.7;0.90209;243.8;245.89;3.79466;3.4;;89.7;0.90209;243.8;245.89;3.79466;3.4;;93.4;0.933816;201.92;198.37;5.424215;5.1;;93.4;0.933816;201.92;198.37;5.424215;5.1;;91.6;0.914565;244.54;240.84;4.756333;4.3;;93.7;0.935316;252.9;240.58;4.891333;4.6;;86.2;0.856843;216.48;241.7;4.303;3.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;25;PB;Paraíba;2508208;Lagoa de Dentro;104436.685;13356.78;93702.718;11983.98;83715.713;10796.46;9037.522;2970.336;20758.946;47194.221;79961.025;3754.689;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;79.6;0.794236;265.56;266.72;4.412104;3.5;;79.6;0.794236;265.56;266.72;4.412104;3.5;;90.7;0.906115;181.04;177.49;4.646105;4.2;;90.7;0.906115;181.04;177.49;4.646105;4.2;;70.8;0.709699;224.72;222.05;4.112833;2.9;;74.2;0.745319;229.15;227.17;4.272;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
