region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
3;Sudeste;31;MG;Minas Gerais;3168903;Tiros;441044.389;55948.8;434588.138;55129.79;379852.3;59640.81;169944.474;38271.302;100123.883;38623.665;346963.325;32888.975;Pecuária, inclusive apoio à pecuária;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;80.9;0.81632;285.43;286.27;4.983842;4.1;;80.9;0.81632;285.43;286.27;4.983842;4.1;;91.8;0.916389;264.66;260.09;5.4125;5.0;;91.8;0.916389;264.66;260.09;5.4125;5.0;;100.0;1.0;240.55;217.77;6.514156;6.5;;100.0;1.0;240.55;217.77;6.514156;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169000;Tocantins;450784.238;27851.98;387031.073;23912.95;349350.947;20833.14;40130.631;57261.407;140103.324;77606.082;315101.445;34249.502;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;89.5;0.902387;281.54;272.22;4.718877;4.3;;89.5;0.902387;281.54;272.22;4.718877;4.3;;97.4;0.973609;242.5;244.48;4.783;4.7;;97.4;0.973609;242.5;244.48;4.783;4.7;;99.7;0.997577;232.52;220.12;6.403639;6.4;;99.7;0.997577;232.52;220.12;6.403639;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169059;Tocos do Moji;82673.018;21608.21;73324.889;19164.9;70715.39;17176.44;23532.427;2741.98;18254.528;23149.971;67678.907;3036.483;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;97.7;0.970713;299.01;283.08;5.126817;5.0;;97.7;0.970713;299.01;283.08;5.126817;5.0;;100.0;1.0;272.01;266.28;5.638167;5.6;;100.0;1.0;272.01;266.28;5.638167;5.6;;100.0;1.0;234.25;232.81;6.667382;6.7;;100.0;1.0;234.25;232.81;6.667382;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169109;Toledo;125617.739;17413.05;115920.241;16068.79;107093.19;16902.33;13213.966;14035.49;39178.342;32624.74;99052.538;8040.652;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;86.6;0.869891;270.55;282.09;4.712278;4.1;;86.6;0.869891;270.55;282.09;4.712278;4.1;;95.9;0.958574;262.15;266.88;5.483833;5.3;;95.9;0.958574;262.15;266.88;5.483833;5.3;;90.8;0.905571;242.78;229.24;6.765259;6.1;;90.8;0.905571;242.78;229.24;6.765259;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169208;Tombos;168052.386;19520.55;145318.924;16879.88;130946.218;17043.63;19242.448;5127.12;58357.587;39174.392;121901.547;9044.671;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;95.3;0.962461;267.57;282.49;4.676412;4.5;;95.3;0.962461;267.57;282.49;4.676412;4.5;;93.7;0.935121;243.65;249.48;4.8855;4.6;;93.7;0.935121;243.65;249.48;4.8855;4.6;;100.0;1.0;239.53;225.62;6.637418;6.6;;100.0;1.0;239.53;225.62;6.637418;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169307;Três Corações;3568709.809;47277.07;3283951.14;43504.68;2958951.736;36729.33;338109.112;574566.746;1214229.931;387298.328;2514204.116;444747.62;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;8;True;81.5;0.827083;277.17;280.05;4.774717;3.9;;82.6;0.836729;284.03;286.83;4.972562;4.2;;89.7;0.89721;250.49;257.6;5.134833;4.6;;90.8;0.908248;250.47;258.39;5.147667;4.7;;99.7;0.996996;223.07;212.63;6.087114;6.1;;99.7;0.996996;223.07;212.63;6.087114;6.1;;95.0;0.950495;250.36;261.88;5.204;4.9;;;;;;;;;90.4;0.895155;321.32;323.68;6.047945;5.4;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169356;Três Marias;2582530.94;89376.4;2645024.896;91539.19;3149734.427;95267.51;88354.732;1955241.214;518394.198;187869.802;2749859.945;399874.482;Indústrias de transformação;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;8;True;88.4;0.888378;258.15;267.73;4.323151;3.8;;88.4;0.888378;258.15;267.73;4.323151;3.8;;95.4;0.954706;252.71;260.38;5.218167;5.0;;97.4;0.974161;254.87;258.28;5.219167;5.1;;99.8;0.997994;227.24;210.36;6.125421;6.1;;99.8;0.998194;229.94;214.09;6.244766;6.2;;98.0;0.98065;255.68;257.48;5.219333;5.1;;100.0;1.0;273.44;274.19;8.167646;8.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169406;Três Pontas;2288500.376;41417.07;2173779.559;39338.02;1877754.237;32869.82;212415.253;340730.783;787808.42;289132.531;1630086.988;247667.249;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;7;True;88.3;0.888162;260.56;257.89;4.209694;3.7;;88.3;0.888162;260.56;257.89;4.209694;3.7;;94.8;0.947941;244.8;247.59;4.873167;4.6;;95.1;0.951221;244.8;247.59;4.873167;4.6;;99.7;0.996793;224.29;212.71;6.111851;6.1;;99.7;0.997194;226.15;213.64;6.164256;6.1;;;;;;;;;100.0;1.0;235.24;218.17;6.420093;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169505;Tumiritinga;94509.95;16056.74;92082.261;15644.28;83257.787;12249.2;15728.524;3601.183;25049.405;35959.916;80339.028;2918.759;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.7;0.975588;305.62;258.89;4.857529;4.7;;97.7;0.975588;305.62;258.89;4.857529;4.7;;99.7;0.997481;254.51;242.61;4.952;4.9;;99.7;0.997481;254.51;242.61;4.952;4.9;;100.0;1.0;209.34;201.31;5.619273;5.6;;100.0;1.0;209.34;201.31;5.619273;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169604;Tupaciguara;1400211.47;54974.93;1182517.69;46427.86;946265.629;37158.0;281661.343;114783.928;318971.207;150621.767;866038.245;80227.384;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;7;True;91.8;0.919728;262.77;270.47;4.429056;4.1;;92.1;0.922808;262.77;270.47;4.429056;4.1;;93.3;0.933181;251.15;258.06;5.1535;4.8;;93.1;0.930838;250.97;254.68;5.094167;4.7;;99.8;0.99839;210.25;205.52;5.713185;5.7;;99.8;0.99839;210.25;205.52;5.713185;5.7;;92.5;0.928468;250.34;242.61;4.8825;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169703;Turmalina;486869.098;24343.45;455067.521;22753.38;443537.432;21870.68;148130.565;31919.026;134106.601;99697.389;413853.581;29683.85;Produção florestal, pesca e aquicultura;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;91.2;0.9192;276.52;283.98;4.82442;4.4;;91.2;0.9192;276.52;283.98;4.82442;4.4;;89.3;0.893031;258.99;255.85;5.247333;4.7;;89.9;0.898655;258.99;255.85;5.247333;4.7;;99.8;0.99778;218.43;214.47;6.032019;6.0;;99.5;0.994726;239.56;231.26;6.740536;6.7;;;;;;;;;99.2;0.992471;248.79;238.59;7.049954;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169802;Turvolândia;158831.61;32184.72;149761.574;30346.82;139822.548;27421.56;63352.406;7277.446;34511.903;27771.645;132913.401;6909.147;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;89.6;0.902887;294.58;277.71;4.984209;4.5;;89.6;0.902887;294.58;277.71;4.984209;4.5;;87.9;0.882337;255.92;239.87;4.929833;4.3;;87.9;0.882337;255.92;239.87;4.929833;4.3;;98.0;0.979943;218.9;210.12;5.961897;5.8;;98.0;0.979943;218.9;210.12;5.961897;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3169901;Ubá;4462211.846;43169.47;3768282.742;36456.08;3557763.689;30151.82;32833.064;1147838.342;1454739.845;471427.766;3106839.017;450924.672;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;88.3;0.886808;285.3;289.58;5.031567;4.5;;88.3;0.886808;285.3;289.58;5.031567;4.5;;93.9;0.936767;256.11;256.65;5.212667;4.9;;93.6;0.934284;256.11;256.65;5.212667;4.9;;99.9;0.998799;247.22;232.38;6.907083;6.9;;99.9;0.998598;246.95;232.28;6.900112;6.9;;;;;;;;;99.8;0.997984;244.71;231.45;6.842273;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170008;Ubaí;142057.18;12133.34;124460.757;10630.4;117186.953;9255.74;14434.09;4894.926;33248.239;60413.297;112990.552;4196.401;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;90.1;0.903461;244.52;245.22;3.794742;3.4;;90.1;0.903461;244.52;245.22;3.794742;3.4;;93.7;0.935567;228.64;233.43;4.367833;4.1;;93.7;0.935567;228.64;233.43;4.367833;4.1;;100.0;1.0;195.17;186.74;5.083944;5.1;;99.9;0.998187;198.31;188.49;5.175686;5.2;;;;;;;;;99.4;0.99301;212.06;196.18;5.577908;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170057;Ubaporanga;227183.641;17452.84;204269.007;15692.48;167976.02;13423.05;36452.759;9771.274;52903.021;59354.842;158481.896;9494.124;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;87.5;0.878059;269.01;262.96;4.404272;3.9;;87.5;0.878059;269.01;262.96;4.404272;3.9;;93.1;0.929978;248.53;253.61;5.035667;4.7;;93.1;0.929978;248.53;253.61;5.035667;4.7;;98.9;0.990493;233.04;224.1;6.485926;6.4;;99.1;0.991161;229.79;223.68;6.416267;6.4;;;;;;;;;99.4;0.993333;223.49;222.86;6.281129;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170107;Uberaba;23689376.514;70120.94;23582499.815;69802.51;20384264.564;59904.91;1425496.267;6118665.149;8032967.927;1692887.145;17270016.489;3114248.075;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;9;True;83.7;0.844064;268.06;277.14;4.603204;3.9;;84.7;0.853952;272.44;280.27;4.711577;4.0;;92.0;0.919937;249.74;258.93;5.1445;4.7;;92.7;0.926395;252.94;261.55;5.2415;4.9;;96.1;0.960465;216.41;206.51;5.848742;5.6;;97.1;0.970657;217.46;208.34;5.902053;5.7;;93.3;0.93254;256.33;264.32;5.344167;5.0;;99.4;0.993793;219.3;211.57;5.995895;6.0;;92.5;0.926755;302.27;301.57;5.4494;5.1;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170206;Uberlândia;51065684.136;71598.38;47790806.728;67005.98;43030884.689;60898.77;921226.956;10480987.392;19165043.975;3263020.591;33830278.915;9200605.775;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;11;True;84.1;0.847344;273.89;282.26;4.761733;4.0;;84.6;0.852356;276.52;284.03;4.825168;4.1;;93.0;0.930089;258.83;267.18;5.4335;5.1;;90.8;0.909359;258.98;266.12;5.418333;4.9;;96.0;0.959084;220.14;214.07;6.05738;5.8;;96.9;0.968693;224.55;217.83;6.209904;6.0;;87.6;0.880469;257.21;262.82;5.333833;4.7;;99.5;0.994997;233.43;225.73;6.523006;6.5;;95.2;0.9533;322.3;314.83;5.929224;5.7;;95.0;0.951215;327.96;308.99;7.2825;6.9;;98.0;0.979252;241.86;219.69;6.574065;6.4;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170305;Umburatiba;54270.751;20220.1;44831.512;16703.25;44152.354;17100.06;12797.808;1665.083;10247.662;17781.657;42492.21;1660.144;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;94.1;0.944218;259.47;261.1;4.242438;4.0;;94.1;0.944218;259.47;261.1;4.242438;4.0;;97.2;0.973772;235.63;245.67;4.688333;4.6;;97.7;0.977008;235.63;245.67;4.688333;4.6;;99.4;0.993852;191.13;185.0;4.975208;4.9;;99.4;0.993852;191.13;185.0;4.975208;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170404;Unaí;5221529.413;60281.57;4864891.228;56164.25;4316723.443;50511.03;1610992.129;323430.878;1531685.217;468304.096;3934412.319;382311.123;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;93.8;0.940691;262.64;265.76;4.356721;4.1;;93.8;0.940691;262.64;265.76;4.356721;4.1;;96.3;0.963475;249.53;255.71;5.087333;4.9;;94.1;0.940964;247.43;251.6;4.983833;4.7;;99.7;0.997192;209.59;206.08;5.710771;5.7;;99.8;0.998599;219.02;213.35;6.022915;6.0;;90.9;0.910633;243.17;243.25;4.773667;4.3;;100.0;0.999599;224.94;217.91;6.218801;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170438;União de Minas;187678.535;49027.83;148297.055;38740.09;130399.803;30574.4;70426.071;5611.567;25413.997;24363.882;125815.518;4584.285;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;4;True;92.4;0.926069;264.36;252.12;4.176687;3.9;;92.4;0.926069;264.36;252.12;4.176687;3.9;;;;;;;;;;;;;;;;95.7;0.963471;216.4;206.87;5.855096;5.6;;95.7;0.963471;216.4;206.87;5.855096;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170479;Uruana de Minas;96142.125;29293.76;93347.513;28442.26;97089.356;29818.6;47064.763;2773.766;21731.4;21944.223;93514.153;3575.203;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;95.9;0.960909;240.64;251.82;3.83905;3.7;;95.9;0.960909;240.64;251.82;3.83905;3.7;;;;;;;;;99.0;0.990408;258.4;255.02;5.223667;5.2;;99.6;0.996141;223.19;206.37;5.975586;6.0;;99.6;0.996141;223.19;206.37;5.975586;6.0;;99.0;0.990408;258.4;255.02;5.223667;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170503;Urucânia;356137.131;33597.84;276044.492;26041.93;239903.93;23217.26;29697.451;60153.722;72463.888;52717.23;215032.291;24871.639;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;4;True;;;;;;;;;;;;;;;88.5;0.882623;242.24;241.95;4.7365;4.2;;88.5;0.882623;242.24;241.95;4.7365;4.2;;;;;;;;;96.6;0.967052;203.67;190.51;5.314703;5.1;;;;;;;;;100.0;1.0;195.31;190.16;5.148797;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170529;Urucuia;230886.674;13209.38;204029.283;11672.82;193217.875;11059.98;51769.682;6254.286;42568.177;83900.821;184492.965;8724.91;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;86.7;0.864531;254.46;252.96;4.050217;3.5;;86.7;0.864531;254.46;252.96;4.050217;3.5;;;;;;;;;93.0;0.930364;239.8;249.88;4.828;4.5;;99.7;0.997168;212.8;197.23;5.611121;5.6;;99.7;0.997168;212.8;197.23;5.611121;5.6;;93.0;0.930364;239.8;249.88;4.828;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170578;Vargem Alegre;86774.267;15012.85;81054.176;14023.21;77359.483;11975.15;4868.037;3690.301;29931.009;33414.777;71904.123;5455.36;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;96.2;0.965405;269.53;276.97;4.621305;4.5;;96.2;0.965405;269.53;276.97;4.621305;4.5;;96.2;0.961915;259.97;261.91;5.364667;5.2;;96.2;0.961915;259.97;261.91;5.364667;5.2;;100.0;1.0;216.35;207.35;5.86287;5.9;;100.0;1.0;216.35;207.35;5.86287;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170602;Vargem Bonita;92402.413;42818.54;95825.361;44404.71;87623.596;40888.29;43269.449;3672.907;18980.083;18793.381;84715.82;2907.776;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;95.1;0.954545;272.71;274.78;4.633184;4.4;;95.1;0.954545;272.71;274.78;4.633184;4.4;;97.0;0.968409;241.89;251.22;4.885167;4.7;;97.0;0.968409;241.89;251.22;4.885167;4.7;;100.0;1.0;249.87;220.84;6.747837;6.7;;100.0;1.0;249.87;220.84;6.747837;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170651;Vargem Grande do Rio Pardo;77006.645;16621.34;69797.571;15065.31;68131.958;13504.85;18491.158;4547.651;14061.441;29016.715;66116.966;2014.992;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Demais serviços;6;True;98.0;0.981328;293.88;290.0;5.15836;5.1;;98.0;0.981328;293.88;290.0;5.15836;5.1;;98.8;0.986776;259.28;263.19;5.3745;5.3;;98.8;0.986776;259.28;263.19;5.3745;5.3;;100.0;1.0;254.39;230.5;7.009733;7.0;;100.0;1.0;254.39;230.5;7.009733;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170701;Varginha;10068568.198;73780.24;9925786.312;72733.97;8093503.912;58815.65;88572.386;1549368.071;3920605.765;692369.591;6250915.813;1842588.099;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;8;True;87.7;0.882608;271.14;278.55;4.66757;4.1;;87.9;0.668874;278.88;283.75;4.854123;3.2;;90.7;0.907204;244.21;251.84;4.934167;4.5;;92.4;0.924067;251.0;255.64;5.110667;4.7;;98.2;0.981411;222.94;210.07;6.038087;5.9;;98.2;0.982018;223.57;210.32;6.054656;5.9;;97.7;0.977918;276.85;270.12;5.782833;5.7;;100.0;1.0;229.9;212.86;6.221639;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170750;Varjão de Minas;361877.695;51926.77;385320.393;55290.63;316497.73;43745.37;180398.239;24952.534;61326.74;40012.341;306689.854;9807.876;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;81.9;0.824448;249.77;255.78;4.026562;3.3;;81.9;0.824448;249.77;255.78;4.026562;3.3;;86.8;0.867867;242.68;249.62;4.871667;4.2;;88.5;0.884842;242.68;249.62;4.871667;4.3;;100.0;1.0;225.47;209.49;6.075824;6.1;;100.0;1.0;225.47;209.49;6.075824;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170800;Várzea da Palma;1351753.57;40059.08;1265737.621;37510.01;1087380.297;27116.04;101081.775;337261.192;274962.512;194590.212;907895.691;179484.606;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;80.7;0.819727;272.93;273.13;4.611573;3.8;;80.7;0.819727;272.93;273.13;4.611573;3.8;;93.9;0.937995;231.52;239.21;4.512167;4.2;;94.2;0.941018;231.52;239.21;4.512167;4.2;;99.8;0.998596;213.79;201.68;5.710924;5.7;;99.8;0.998596;213.79;201.68;5.710924;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3170909;Varzelândia;235097.915;12478.66;199299.133;10578.51;187195.121;9704.26;8896.598;6773.687;66722.446;94603.138;176995.869;10199.252;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;91.7;0.920979;254.01;253.02;4.044795;3.7;;91.7;0.920979;254.01;253.02;4.044795;3.7;;96.3;0.963846;245.42;247.47;4.8815;4.7;;96.7;0.966588;245.42;247.47;4.8815;4.7;;99.8;0.997577;201.03;198.07;5.401776;5.4;;99.9;0.999399;220.58;208.76;5.969231;6.0;;;;;;;;;100.0;1.0;224.58;210.94;6.085203;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3171006;Vazante;1203158.712;60233.23;1133352.439;56738.55;1168799.631;56485.58;294441.928;367935.471;290234.437;109656.819;1062268.655;106530.976;Indústrias extrativas;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;85.0;0.85339;271.49;268.51;4.522187;3.9;;85.0;0.85339;271.49;268.51;4.522187;3.9;;97.2;0.972646;252.74;254.18;5.115333;5.0;;97.7;0.976915;253.63;255.75;5.156333;5.0;;99.8;0.99839;233.34;217.52;6.372015;6.4;;99.9;0.998996;238.71;223.34;6.580314;6.6;;;;;;;;;100.0;1.0;242.5;227.46;6.727552;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;31;MG;Minas Gerais;3171030;Verdelândia;136750.975;17824.68;114042.301;14864.74;115439.653;12117.1;37018.409;3989.57;22179.111;47502.18;110689.27;4750.383;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;88.9;0.891462;249.42;236.06;3.726436;3.3;;88.9;0.891462;249.42;236.06;3.726436;3.3;;98.6;0.985801;219.52;228.91;4.1405;4.1;;99.0;0.989132;219.52;228.91;4.1405;4.1;;;;;;;;;100.0;1.0;192.9;196.8;5.223532;5.2;;;;;;;;;100.0;1.0;192.9;196.8;5.223532;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
