region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5
3;Sudeste;35;SP;São Paulo;3503109;Arandu;217238.409;31552.42;188931.424;27441.02;194817.975;30569.27;92862.428;9501.675;50612.103;35295.107;188271.313;6546.662;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;94.1;0.939015;259.45;251.68;4.10114;3.9;;94.1;0.939015;259.45;251.68;4.10114;3.9;;97.9;0.979833;249.16;245.56;4.912;4.8;;97.9;0.979833;249.16;245.56;4.912;4.8;;100.0;1.0;213.59;196.93;5.620743;5.6;;100.0;1.0;213.59;196.93;5.620743;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503158;Arapeí;53235.83;22848.0;47563.096;20413.35;45568.033;18584.03;2768.908;1887.547;17210.205;21324.697;43191.358;2376.675;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;90.5;0.904648;270.12;255.92;4.314472;3.9;;90.5;0.904648;270.12;255.92;4.314472;3.9;;91.9;0.9218;235.05;255.01;4.834333;4.5;;;;;;;;;95.2;0.951305;209.87;186.62;5.362296;5.1;;95.2;0.951305;209.87;186.62;5.362296;5.1;;91.9;0.9218;235.05;255.01;4.834333;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503208;Araraquara;14689500.266;60643.28;13194878.807;54472.97;11953237.471;49692.93;124542.96;2194729.915;6924500.954;1257072.962;10500846.791;1452390.68;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;9;True;90.9;0.908984;272.66;280.05;4.711374;4.3;;91.1;0.93091;276.21;282.79;4.802251;4.5;;96.5;0.965408;260.87;263.5;5.406167;5.2;;96.4;0.964564;259.36;261.74;5.351667;5.2;;99.2;0.992198;230.79;220.8;6.382988;6.3;;98.7;0.987389;223.12;215.34;6.137341;6.1;;96.8;0.968497;265.5;268.88;5.573;5.4;;99.7;0.996796;238.02;225.95;6.614601;6.6;;95.0;0.958403;333.39;327.01;6.267317;6.0;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503307;Araras;10022873.262;76588.83;8447070.79;64547.48;6942567.272;50772.4;174528.66;1569122.471;3673554.205;611475.853;6028681.189;913886.083;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;8;True;90.7;0.91076;277.64;284.76;4.851827;4.4;;90.7;0.91076;277.64;284.76;4.851827;4.4;;97.6;0.976202;268.94;268.97;5.631833;5.5;;97.7;0.977213;268.66;270.3;5.649333;5.5;;98.9;0.98889;248.07;229.82;6.876759;6.8;;98.4;0.984801;240.79;224.3;6.637464;6.5;;97.5;0.974865;269.32;267.19;5.6085;5.5;;99.7;0.997382;261.23;239.81;7.30954;7.3;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503356;Arco-Íris;136328.537;66696.94;62022.282;30343.58;62095.903;35382.28;28248.212;3645.73;13120.455;14986.793;60001.19;2094.713;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;96.1;0.923077;260.05;264.12;4.295794;4.0;;96.1;0.923077;260.05;264.12;4.295794;4.0;;;;;;;;;;;;;;;;100.0;1.0;249.71;226.22;6.842602;6.8;;100.0;1.0;249.71;226.22;6.842602;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503406;Arealva;301110.079;37036.91;252102.363;31008.9;227079.326;26206.5;66917.908;18060.968;87290.859;41911.349;214181.084;12898.242;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;91.9;0.923608;272.8;276.36;4.658101;4.3;;91.9;0.923608;272.8;276.36;4.658101;4.3;;95.6;0.953721;269.15;268.92;5.6345;5.4;;95.6;0.953721;269.15;268.92;5.6345;5.4;;100.0;1.0;243.99;225.45;6.719441;6.7;;100.0;1.0;243.99;225.45;6.719441;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503505;Areias;75042.147;20979.07;63771.274;17828.14;58113.412;14877.99;8333.767;1480.002;19688.428;26213.31;55715.507;2397.905;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;92.3;0.923281;280.53;279.87;4.819213;4.4;;92.3;0.923281;280.53;279.87;4.819213;4.4;;98.5;0.984414;262.99;262.21;5.42;5.3;;;;;;;;;100.0;1.0;212.03;195.66;5.567881;5.6;;100.0;1.0;212.03;195.66;5.567881;5.6;;98.5;0.984414;262.99;262.21;5.42;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503604;Areiópolis;221706.617;21886.14;174095.007;17186.08;163060.489;14577.19;22630.239;12987.426;65257.559;53409.163;154284.387;8776.101;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;92.5;0.927807;254.92;257.13;4.119103;3.8;;92.5;0.927807;254.92;257.13;4.119103;3.8;;97.1;0.971429;258.63;260.2;5.313833;5.2;;;;;;;;;97.4;0.974151;236.97;221.68;6.516926;6.3;;97.4;0.974151;236.97;221.68;6.516926;6.3;;97.1;0.971429;258.63;260.2;5.313833;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503703;Ariranha;1252002.226;164693.79;1283203.618;168798.16;1136911.24;115410.74;22472.846;198111.9;676702.037;52038.896;949325.678;187585.562;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Indústrias de transformação;6;True;100.0;1.0;280.48;280.8;4.832433;4.8;;100.0;1.0;280.48;280.8;4.832433;4.8;;100.0;1.0;278.79;267.43;5.770333;5.8;;100.0;1.0;278.79;267.43;5.770333;5.8;;99.7;0.997577;265.0;235.44;7.302032;7.3;;99.7;0.997577;265.0;235.44;7.302032;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503802;Artur Nogueira;2162832.741;42032.66;2306807.284;44830.68;1721737.239;30610.29;207404.495;318941.386;689121.712;248271.341;1463738.934;257998.305;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.2;0.972264;273.59;282.96;4.767999;4.6;;97.2;0.972264;273.59;282.96;4.767999;4.6;;99.0;0.989488;261.13;264.7;5.4305;5.4;;99.0;0.989488;261.13;264.7;5.4305;5.4;;99.6;0.995389;236.55;218.09;6.443638;6.4;;99.6;0.995389;236.55;218.09;6.443638;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503901;Arujá;10426127.299;120285.74;9448587.81;109007.91;8293370.162;89703.63;44134.148;1393204.769;4787584.375;456647.894;6681571.185;1611798.977;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;6;True;91.9;0.919084;265.13;276.03;4.545436;4.2;;91.9;0.919084;265.13;276.03;4.545436;4.2;;98.8;0.98737;259.65;261.03;5.344667;5.3;;98.8;0.98737;259.65;261.03;5.344667;5.3;;99.4;0.994122;234.06;219.27;6.417574;6.4;;99.4;0.994122;234.06;219.27;6.417574;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3503950;Aspásia;65850.757;35749.6;44376.593;24091.53;39545.858;21788.35;10329.13;2056.231;11473.173;14201.728;38060.261;1485.597;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.2;0.980609;301.18;302.67;5.450558;5.3;;98.2;0.980609;301.18;302.67;5.450558;5.3;;100.0;1.0;291.08;288.42;6.325;6.3;;100.0;1.0;291.08;288.42;6.325;6.3;;100.0;1.0;236.51;233.88;6.729966;6.7;;;;;;;;;;;;;;;;100.0;1.0;236.51;233.88;6.729966;6.7;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3504008;Assis;4682609.402;46175.48;4581890.59;45182.29;4082515.789;38598.78;56956.795;675200.021;2381900.859;491705.084;3605762.76;476753.029;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;6;True;91.5;0.919837;282.12;293.02;5.038401;4.6;;91.5;0.919837;282.12;293.02;5.038401;4.6;;97.2;0.971413;262.37;264.4;5.446167;5.3;;97.2;0.971413;262.37;264.4;5.446167;5.3;;99.6;0.996393;233.42;218.24;6.386633;6.4;;99.6;0.996393;233.42;218.24;6.386633;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3504107;Atibaia;9426583.645;59418.61;8826312.128;55637.37;8361032.444;57512.36;305859.573;1833695.583;4034661.197;744743.295;6918959.647;1442072.796;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;7;True;96.0;0.959981;272.86;282.42;4.749662;4.6;;96.0;0.959981;272.86;282.42;4.749662;4.6;;98.8;0.988222;265.08;268.33;5.556833;5.5;;98.8;0.988222;265.08;268.33;5.556833;5.5;;100.0;1.0;255.49;241.81;7.236362;7.2;;100.0;1.0;256.28;242.78;7.269074;7.3;;;;;;;;;100.0;1.0;216.02;193.08;5.597117;5.6;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3504206;Auriflama;443572.489;32396.47;392588.991;28672.87;358543.955;23409.76;36448.745;40184.864;189741.791;69482.265;335857.665;22686.289;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;90.0;0.905403;278.11;282.12;4.818907;4.4;;90.0;0.905403;278.11;282.12;4.818907;4.4;;98.0;0.980645;273.59;274.44;5.8005;5.7;;98.0;0.980645;273.59;274.44;5.8005;5.7;;100.0;1.0;243.76;231.53;6.825598;6.8;;100.0;1.0;243.76;231.53;6.825598;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3504305;Avaí;500953.319;111745.11;330717.148;73771.39;376093.832;68793.46;249016.016;11779.377;71769.962;33327.197;365892.551;10201.28;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.5;0.982481;252.58;260.79;4.141028;4.1;;97.5;0.982481;252.58;260.79;4.141028;4.1;;98.3;0.982324;246.54;247.18;4.895333;4.8;;98.3;0.982324;246.54;247.18;4.895333;4.8;;98.9;0.988692;205.75;200.25;5.531489;5.5;;100.0;1.0;205.75;200.25;5.531489;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3504404;Avanhandava;295754.756;26258.97;219883.034;19522.6;199389.023;14178.27;38333.36;7235.928;81275.776;62365.673;189210.737;10178.286;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;93.6;0.941016;266.06;268.14;4.440384;4.2;;93.6;0.941016;266.06;268.14;4.440384;4.2;;98.3;0.981372;249.9;243.86;4.896;4.8;;98.3;0.981372;249.9;243.86;4.896;4.8;;99.7;0.996785;261.23;232.77;7.18154;7.2;;99.7;0.996785;261.23;232.77;7.18154;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3504503;Avaré;4408538.237;47503.24;3871414.811;41715.58;3278921.999;35721.22;154849.966;483492.486;1879750.021;428688.601;2946781.075;332140.924;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;7;True;90.2;0.904663;268.23;273.5;4.551101;4.1;;90.8;0.911006;276.12;280.28;4.763413;4.3;;95.9;0.95897;251.89;254.83;5.112;4.9;;95.9;0.95897;251.89;254.83;5.112;4.9;;99.7;0.996983;228.94;217.74;6.292046;6.3;;99.7;0.996983;228.94;217.74;6.292046;6.3;;;;;;;;;;;;;;;;95.8;0.958797;329.23;325.91;6.192423;5.9;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3504602;Bady Bassitt;762195.13;27960.2;666077.876;24434.26;551848.518;30636.12;19642.938;82367.89;305637.979;92624.609;500273.415;51575.103;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;7;True;89.1;0.90163;274.14;282.53;4.769286;4.3;;89.1;0.90163;274.14;282.53;4.769286;4.3;;95.2;0.94994;268.55;257.28;5.4305;5.2;;96.1;0.963813;275.56;265.14;5.678333;5.5;;98.1;0.982459;247.55;226.67;6.809562;6.7;;98.1;0.982459;247.55;226.67;6.809562;6.7;;94.8;0.939192;263.49;251.62;5.251833;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3504701;Balbinos;82894.684;21326.13;62119.349;15981.31;65400.429;10674.14;16589.312;4811.167;13341.383;28648.209;63390.071;2010.359;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;4;True;;;;;;;;;;;;;;;100.0;1.0;258.76;256.17;5.248833;5.2;;100.0;1.0;258.76;256.17;5.248833;5.2;;100.0;1.0;227.65;237.69;6.630155;6.6;;100.0;1.0;227.65;237.69;6.630155;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3504800;Bálsamo;367870.867;38335.86;311240.963;32434.45;278641.735;30257.55;37092.377;46855.998;122318.312;44542.767;250809.454;27832.281;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;94.2;0.939923;265.6;268.49;4.439163;4.2;;94.2;0.939923;265.6;268.49;4.439163;4.2;;97.5;0.973036;261.35;268.91;5.504333;5.4;;97.5;0.973036;261.35;268.91;5.504333;5.4;;100.0;1.0;277.61;254.29;7.885408;7.9;;100.0;1.0;277.61;254.29;7.885408;7.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3504909;Bananal;282443.967;28332.23;236093.43;23682.76;216018.384;19568.66;11795.709;36130.381;93761.83;59069.421;200757.341;15261.043;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;83.2;0.835559;269.0;269.45;4.501287;3.8;;83.2;0.835559;269.0;269.45;4.501287;3.8;;90.4;0.902481;234.32;233.01;4.4555;4.0;;;;;;;;;95.0;0.95045;221.64;205.19;5.924551;5.6;;95.0;0.95045;221.64;205.19;5.924551;5.6;;90.4;0.902481;234.32;233.01;4.4555;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505005;Barão de Antonina;80403.485;22770.74;78067.42;22109.15;74956.416;21264.23;28042.81;2887.531;21294.932;20522.39;72747.665;2208.752;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;98.6;0.988753;242.88;236.72;3.644463;3.6;;98.6;0.988753;242.88;236.72;3.644463;3.6;;99.0;0.987835;262.24;254.43;5.277833;5.2;;99.0;0.987835;262.24;254.43;5.277833;5.2;;100.0;1.0;232.48;208.05;6.183421;6.2;;100.0;1.0;232.48;208.05;6.183421;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505104;Barbosa;186922.613;33142.31;129133.155;22895.95;109124.812;14488.16;13932.561;4509.921;49617.647;34220.36;102280.489;6844.323;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;98.1;0.980475;271.71;275.92;4.636205;4.5;;98.1;0.980475;271.71;275.92;4.636205;4.5;;96.8;0.967666;246.41;247.63;4.900667;4.7;;96.8;0.967666;246.41;247.63;4.900667;4.7;;99.8;0.997984;232.22;215.98;6.322641;6.3;;99.8;0.997984;232.22;215.98;6.322641;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505203;Bariri;1863763.724;58989.2;1810874.475;57315.22;1623405.551;45290.86;88983.09;426105.012;723694.352;179472.67;1418255.124;205150.428;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;7;True;85.4;0.859173;270.09;276.74;4.625727;4.0;;85.4;0.859173;270.09;276.74;4.625727;4.0;;96.4;0.964375;267.63;263.14;5.512833;5.3;;96.5;0.963971;262.09;257.03;5.318667;5.1;;99.8;0.998194;251.76;232.28;6.991906;7.0;;99.8;0.998194;251.76;232.28;6.991906;7.0;;96.4;0.963791;270.69;266.52;5.620167;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505302;Barra Bonita;2077900.588;60499.06;1760475.822;51257.08;1515652.893;41955.79;20125.292;405060.551;732206.507;181639.088;1339031.439;176621.454;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.1;0.979934;284.08;294.64;5.09018;5.0;;98.1;0.979934;284.08;294.64;5.09018;5.0;;98.7;0.986634;262.15;269.12;5.521167;5.4;;98.7;0.986634;262.15;269.12;5.521167;5.4;;100.0;1.0;261.01;240.17;7.311887;7.3;;100.0;1.0;261.01;240.17;7.311887;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505351;Barra do Chapéu;202870.405;39171.73;163231.519;31621.76;133738.024;23082.16;70754.163;4986.453;25568.106;27781.296;129090.019;4648.005;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;97.5;0.975317;260.72;263.86;4.301312;4.2;;97.5;0.975317;260.72;263.86;4.301312;4.2;;99.4;0.994408;246.63;247.84;4.907833;4.9;;99.4;0.994408;246.63;247.84;4.907833;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505401;Barra do Turvo;145159.017;21110.97;138337.709;20121.85;125820.885;16542.32;5097.223;5416.054;60596.92;42933.558;114043.755;11777.13;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;98.8;0.989564;257.42;256.42;4.143586;4.1;;98.8;0.989564;257.42;256.42;4.143586;4.1;;99.4;0.993737;253.71;244.63;4.972333;4.9;;99.4;0.993737;253.71;244.63;4.972333;4.9;;100.0;1.0;220.77;204.4;5.893584;5.9;;100.0;1.0;220.77;204.4;5.893584;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505500;Barretos;6715414.139;54826.42;6174110.187;50407.07;5903515.961;47783.95;251329.34;1315471.882;3146637.758;625247.805;5338686.786;564829.175;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;94.9;0.952369;271.21;279.02;4.67559;4.5;;94.4;0.947205;275.65;281.94;4.781662;4.5;;98.8;0.987494;266.86;267.22;5.568;5.5;;98.7;0.987249;267.44;267.78;5.587;5.5;;99.0;0.990129;257.81;240.48;7.256455;7.2;;99.0;0.990129;257.81;240.48;7.256455;7.2;;99.0;0.989395;264.12;264.57;5.478167;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505609;Barrinha;737580.107;22983.3;658639.234;20523.47;624816.297;18630.66;30338.226;112693.333;272051.402;165926.345;581009.306;43806.991;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Construção;6;True;95.1;0.948238;260.68;274.51;4.460181;4.2;;95.1;0.948238;260.68;274.51;4.460181;4.2;;99.0;0.989415;273.68;272.78;5.774333;5.7;;;;;;;;;99.3;0.993362;227.79;209.71;6.124099;6.1;;99.3;0.993362;227.79;209.71;6.124099;6.1;;99.0;0.989415;273.68;272.78;5.774333;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505708;Barueri;71646709.835;226391.22;69665768.916;220131.79;58027666.618;207460.98;464.12;5741034.37;36185003.015;2282410.141;44208911.645;13818754.973;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;7;True;92.0;0.922405;265.07;276.16;4.546539;4.2;;94.9;0.951812;278.3;290.08;4.940737;4.7;;97.7;0.976424;266.48;272.28;5.646;5.5;;;;;;;;;98.0;0.980508;233.55;224.03;6.494387;6.4;;98.0;0.980508;233.55;224.03;6.494387;6.4;;97.7;0.976424;266.48;272.28;5.646;5.5;;;;;;;;;;;;;;;;98.2;0.981995;290.75;303.18;5.311704;5.2;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505807;Bastos;1596603.168;74250.25;1141590.238;53089.81;1067216.916;50936.28;461927.562;123142.997;306440.458;110153.086;1001664.102;65552.814;Pecuária, inclusive apoio à pecuária;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;92.5;0.92312;271.76;278.45;4.674781;4.3;;92.5;0.92312;271.76;278.45;4.674781;4.3;;99.3;0.992997;267.54;272.24;5.663;5.6;;99.3;0.992997;267.54;272.24;5.663;5.6;;99.8;0.997387;224.64;213.35;6.130167;6.1;;99.8;0.997387;224.64;213.35;6.130167;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3505906;Batatais;3328690.303;56996.17;2795758.224;47870.93;2416802.575;38097.08;200057.769;532695.391;1109478.862;309286.69;2151518.713;265283.862;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;8;True;89.7;0.900581;282.91;289.76;5.000694;4.5;;89.7;0.900581;282.91;289.76;5.000694;4.5;;96.5;0.964774;261.98;263.67;5.4275;5.2;;95.9;0.958023;261.49;263.99;5.424667;5.2;;100.0;0.999599;243.3;224.38;6.686819;6.7;;100.0;0.999599;239.77;221.78;6.57218;6.6;;99.3;0.992687;264.31;262.14;5.440833;5.4;;100.0;1.0;251.4;230.31;6.949217;6.9;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3506003;Bauru;20654759.202;54477.06;18612852.852;49091.52;16721368.423;43806.93;49289.643;2524991.881;10733608.532;1570814.18;14878704.236;1842664.187;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;8;True;90.4;0.905191;272.33;280.44;4.712577;4.3;;90.4;0.905191;272.33;280.44;4.712577;4.3;;95.4;0.953594;252.48;256.49;5.1495;4.9;;95.9;0.957967;251.14;255.15;5.104833;4.9;;98.1;0.980947;222.35;209.3;6.012828;5.9;;96.8;0.968219;224.13;210.27;6.064434;5.9;;91.5;0.916533;264.87;268.85;5.562;5.1;;99.0;0.989983;221.13;208.62;5.977182;5.9;;;;;;;;;;;;;;;;;;;;;;
